VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1670628585926	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628585926	81.6399	-11.4285	-30.7635	0.999431	0.000467013	0.0285624	0.0179103	
Drone3	1670628585977	-6.19873	0.602113	-32.294	0.95958	-0.0241971	-0.274785	0.0558058	
Drone2	1670628585977	-0.166975	0.0416229	-13.2107	0.998735	-0.000720365	-0.00503176	0.05002	
Drone1	1670628585977	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628585977	81.1615	-11.3613	-30.7637	0.999432	0.000467995	0.0285584	0.0179103	
Drone3	1670628586028	-6.31801	0.601997	-32.339	0.962124	-0.0220276	-0.265816	0.0563345	
Drone2	1670628586028	-0.162743	0.0408916	-13.1089	0.998738	-0.000642851	-0.00450182	0.0500201	
Drone1	1670628586028	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586028	80.6831	-11.294	-30.7621	0.99942	0.000477535	0.0289774	0.01791	
Drone3	1670628586079	-6.42828	0.60167	-32.3734	0.96502	-0.0202263	-0.255161	0.0567412	
Drone2	1670628586079	-0.158279	0.0401389	-13.0071	0.99874	-0.000565633	-0.00397342	0.0500202	
Drone1	1670628586079	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586079	80.205	-11.2268	-30.7542	0.999419	0.00047371	0.0289836	0.0179101	
Drone3	1670628586130	-6.53012	0.601177	-32.3969	0.968057	-0.0187242	-0.243435	0.0570526	
Drone2	1670628586130	-0.153609	0.0393674	-12.9052	0.998742	-0.000489164	-0.00344952	0.0500202	
Drone1	1670628586130	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586130	79.7267	-11.1595	-30.7507	0.999422	0.000471887	0.028907	0.0179101	
Drone3	1670628586181	-6.6239	0.600545	-32.4096	0.971083	-0.0174573	-0.231107	0.0572911	
Drone2	1670628586181	-0.148761	0.0385796	-12.8033	0.998744	-0.000413551	-0.00293124	0.0500203	
Drone1	1670628586181	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586181	79.2483	-11.0923	-30.7492	0.999425	0.000470138	0.0288023	0.0179102	
Drone3	1670628586232	-6.7099	0.59979	-32.4122	0.973998	-0.0163707	-0.218534	0.0574749	
Drone2	1670628586232	-0.143761	0.037778	-12.7014	0.998745	-0.000339266	-0.00242152	0.0500203	
Drone1	1670628586232	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586232	78.7698	-11.025	-30.7486	0.999427	0.000468295	0.0287272	0.0179103	
Drone3	1670628586283	-6.78389	0.598918	-32.4051	0.976736	-0.0154192	-0.205984	0.0576179	
Drone2	1670628586283	-0.138636	0.0369652	-12.5995	0.998746	-0.000266442	-0.00192134	0.0500203	
Drone1	1670628586283	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586283	78.2913	-10.9578	-30.7483	0.999428	0.000466678	0.0286759	0.0179103	
Drone3	1670628586334	-6.85926	0.597931	-32.3893	0.979262	-0.014568	-0.193653	0.0577308	
Drone2	1670628586334	-0.133411	0.0361436	-12.4976	0.998747	-0.00019539	-0.00143288	0.0500203	
Drone1	1670628586334	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586334	77.8129	-10.8905	-30.7481	0.999429	0.00046547	0.0286387	0.0179103	
Drone3	1670628586385	-6.92297	0.59683	-32.3654	0.981559	-0.0137907	-0.181682	0.0578213	
Drone2	1670628586385	-0.128111	0.0353155	-12.3956	0.998748	-0.000126345	-0.000957793	0.0500203	
Drone1	1670628586385	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586385	77.3344	-10.8233	-30.748	0.99943	0.000464544	0.0286112	0.0179103	
Drone3	1670628586436	-6.97961	0.595611	-32.3343	0.983626	-0.0130684	-0.170169	0.0578952	
Drone2	1670628586436	-0.122761	0.0344832	-12.2936	0.998748	-5.94184e-05	-0.000497047	0.0500203	
Drone1	1670628586436	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586436	76.8559	-10.756	-30.7481	0.999431	0.000463783	0.0285911	0.0179104	
Drone3	1670628586487	-7.0294	0.594271	-32.2968	0.98547	-0.0123876	-0.159177	0.0579566	
Drone2	1670628586487	-0.117384	0.033649	-12.1917	0.998748	4.96828e-06	-5.31051e-05	0.0500203	
Drone1	1670628586487	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586487	76.3775	-10.6888	-30.7481	0.999431	0.000463558	0.0285951	0.0179104	
Drone3	1670628586538	-7.07256	0.592808	-32.2536	0.987103	-0.0117394	-0.148742	0.0580083	
Drone2	1670628586538	-0.112003	0.0328151	-12.0896	0.998748	6.68834e-05	0.000373997	0.0500202	
Drone1	1670628586538	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586538	75.8994	-10.6215	-30.7416	0.999411	0.000472977	0.0292726	0.0179101	
Drone3	1670628586589	-7.10736	0.591217	-32.2055	0.988543	-0.0111184	-0.138884	0.0580524	
Drone2	1670628586589	-0.10664	0.0319835	-11.9876	0.998748	0.000125923	0.000781805	0.0500202	
Drone1	1670628586589	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586589	75.4212	-10.5543	-30.7358	0.99942	0.000469013	0.0289663	0.0179102	
Drone3	1670628586640	-7.14005	0.589498	-32.153	0.989807	-0.0105213	-0.129604	0.0580904	
Drone2	1670628586640	-0.101316	0.0311562	-11.8856	0.998748	0.000182096	0.00117017	0.0500201	
Drone1	1670628586640	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586640	74.9428	-10.487	-30.7335	0.999424	0.000464552	0.0288333	0.0179104	
Drone3	1670628586691	-7.16492	0.587649	-32.0967	0.990912	-0.00994632	-0.120894	0.0581234	
Drone2	1670628586691	-0.0960512	0.030335	-11.7836	0.998747	0.000235167	0.00153759	0.05002	
Drone1	1670628586691	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586691	74.4643	-10.4198	-30.7324	0.999426	0.000461752	0.0287571	0.0179105	
Drone3	1670628586742	-7.18426	0.585671	-32.0371	0.991877	-0.00939283	-0.112739	0.0581522	
Drone2	1670628586742	-0.0908639	0.0295218	-11.6815	0.998746	0.00028499	0.00188305	0.05002	
Drone1	1670628586742	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586742	73.9858	-10.3525	-30.7318	0.999428	0.000460196	0.0286981	0.0179105	
Drone3	1670628586793	-7.19834	0.583564	-31.9747	0.992717	-0.00886073	-0.105118	0.0581774	
Drone2	1670628586793	-0.0857721	0.0287182	-11.5794	0.998746	0.000331557	0.00220628	0.0500199	
Drone1	1670628586793	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586793	73.5074	-10.2853	-30.7314	0.999429	0.000459115	0.0286536	0.0179105	
Drone3	1670628586844	-7.20745	0.58133	-31.9098	0.993447	-0.00835027	-0.0980079	0.0581995	
Drone2	1670628586844	-0.0807926	0.0279258	-11.4774	0.998745	0.000374572	0.0025055	0.0500199	
Drone1	1670628586844	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586844	73.0289	-10.218	-30.7312	0.99943	0.000458338	0.0286215	0.0179106	
Drone3	1670628586895	-7.21186	0.578972	-31.8429	0.994082	-0.00786173	-0.0913819	0.0582189	
Drone2	1670628586895	-0.0759406	0.027146	-11.3753	0.998744	0.000414171	0.00278128	0.0500198	
Drone1	1670628586895	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586895	72.5505	-10.1508	-30.731	0.99943	0.000457806	0.0285984	0.0179106	
Drone3	1670628586946	-7.21185	0.576493	-31.7741	0.994632	-0.00739543	-0.0852135	0.0582358	
Drone2	1670628586946	-0.0712305	0.02638	-11.2732	0.998744	0.000450074	0.00303196	0.0500198	
Drone1	1670628586946	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586946	72.072	-10.0835	-30.731	0.999431	0.000457416	0.0285818	0.0179106	
Drone3	1670628586997	-7.20768	0.573898	-31.7039	0.995109	-0.00695162	-0.0794763	0.0582507	
Drone2	1670628586997	-0.0666753	0.0256293	-11.1712	0.998743	0.000482372	0.00325797	0.0500198	
Drone1	1670628586997	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628586997	71.5935	-10.0163	-30.731	0.999431	0.000457145	0.0285701	0.0179106	
Drone3	1670628587048	-7.19959	0.571189	-31.6323	0.995523	-0.00653024	-0.0741433	0.0582637	
Drone2	1670628587048	-0.0622864	0.0248946	-11.0691	0.998742	0.000510867	0.00345809	0.0500197	
Drone1	1670628587048	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587048	71.1153	-9.94902	-30.7271	0.999413	0.00046905	0.0292124	0.0179103	
Drone3	1670628587099	-7.18782	0.568373	-31.5597	0.995881	-0.00613131	-0.0691899	0.0582751	
Drone2	1670628587099	-0.0580745	0.0241772	-10.967	0.998742	0.000535414	0.00363127	0.0500197	
Drone1	1670628587099	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587099	70.6375	-9.88177	-30.7145	0.99941	0.000466977	0.0292962	0.0179103	
Drone3	1670628587150	-7.17259	0.565453	-31.4862	0.996192	-0.00575449	-0.0645904	0.058285	
Drone2	1670628587150	-0.0540483	0.0234777	-10.8649	0.998741	0.000556041	0.00377751	0.0500196	
Drone1	1670628587150	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587150	70.1593	-9.81452	-30.708	0.999416	0.00046272	0.0290871	0.0179104	
Drone3	1670628587201	-7.15413	0.562434	-31.4119	0.996461	-0.00539945	-0.0603221	0.0582936	
Drone2	1670628587201	-0.0502154	0.0227968	-10.7629	0.99874	0.000572602	0.00389595	0.0500196	
Drone1	1670628587201	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587201	69.6809	-9.74727	-30.7052	0.999421	0.000458609	0.0289274	0.0179106	
Drone3	1670628587252	-7.13263	0.559321	-31.337	0.996694	-0.00506557	-0.0563623	0.0583011	
Drone2	1670628587252	-0.0465822	0.0221352	-10.6608	0.99874	0.000585311	0.00398777	0.0500196	
Drone1	1670628587252	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587252	69.2024	-9.68003	-30.7038	0.999424	0.000455664	0.0288234	0.0179107	
Drone3	1670628587303	-7.10828	0.556119	-31.2616	0.996896	-0.00475225	-0.0526899	0.0583077	
Drone2	1670628587303	-0.0431533	0.0214931	-10.5587	0.99874	0.000594115	0.00405279	0.0500195	
Drone1	1670628587303	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587303	68.7239	-9.6128	-30.7029	0.999426	0.000454141	0.0287499	0.0179107	
Drone3	1670628587354	-7.08126	0.552832	-31.1858	0.997071	-0.00445878	-0.0492856	0.0583134	
Drone2	1670628587354	-0.0399321	0.020871	-10.4566	0.99874	0.00059923	0.00409232	0.0500195	
Drone1	1670628587354	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587354	68.2453	-9.54557	-30.7023	0.999428	0.000454058	0.0286958	0.0179107	
Drone3	1670628587405	-7.05173	0.549464	-31.1097	0.997223	-0.00418441	-0.0461304	0.0583183	
Drone2	1670628587405	-0.0369208	0.020269	-10.3546	0.99874	0.000600754	0.00410707	0.0500195	
Drone1	1670628587405	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587405	67.7667	-9.47834	-30.7018	0.999429	0.000454983	0.0286563	0.0179107	
Drone3	1670628587456	-7.01986	0.546021	-31.0333	0.997355	-0.00392814	-0.0432063	0.0583226	
Drone2	1670628587456	-0.0341202	0.019687	-10.2525	0.99874	0.000598843	0.00409813	0.0500195	
Drone1	1670628587456	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587456	67.2881	-9.4111	-30.7015	0.99943	0.000456599	0.0286276	0.0179106	
Drone3	1670628587507	-6.98578	0.542505	-30.9568	0.997469	-0.00368923	-0.040498	0.0583263	
Drone2	1670628587507	-0.0315299	0.0191251	-10.1504	0.99874	0.000593723	0.00406694	0.0500195	
Drone1	1670628587507	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587507	66.8095	-9.34387	-30.7012	0.99943	0.00045865	0.028607	0.0179106	
Drone3	1670628587558	-6.94964	0.538921	-30.8801	0.997568	-0.00346688	-0.0379898	0.0583295	
Drone2	1670628587558	-0.0291484	0.0185831	-10.0484	0.99874	0.000585513	0.00401441	0.0500196	
Drone1	1670628587558	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587558	66.3309	-9.27664	-30.7011	0.999431	0.000460985	0.0285923	0.0179105	
Drone3	1670628587609	-6.91155	0.535273	-30.8034	0.997654	-0.00326013	-0.0356687	0.0583323	
Drone2	1670628587609	-0.0269731	0.0180607	-9.94628	0.99874	0.000574483	0.00394232	0.0500196	
Drone1	1670628587609	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587609	65.8523	-9.2094	-30.701	0.999431	0.000463509	0.0285818	0.0179105	
Drone3	1670628587660	-6.87164	0.531564	-30.7267	0.997729	-0.00306823	-0.0335209	0.0583347	
Drone2	1670628587660	-0.0250002	0.0175576	-9.84421	0.998741	0.000560784	0.00385172	0.0500196	
Drone1	1670628587660	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587660	65.3737	-9.14217	-30.701	0.999431	0.000466088	0.0285744	0.0179104	
Drone3	1670628587711	-6.83002	0.527797	-30.65	0.997795	-0.00289032	-0.0315342	0.0583368	
Drone2	1670628587711	-0.0232253	0.0170732	-9.74213	0.998741	0.000544658	0.00374428	0.0500196	
Drone1	1670628587711	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587711	64.8951	-9.07494	-30.701	0.999431	0.00046865	0.028569	0.0179104	
Drone3	1670628587762	-6.78678	0.523975	-30.5734	0.997851	-0.00272545	-0.0296966	0.0583386	
Drone2	1670628587762	-0.0216428	0.016607	-9.64006	0.998742	0.000526302	0.00362133	0.0500197	
Drone1	1670628587762	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587762	64.4166	-9.0077	-30.7011	0.999431	0.000471171	0.0285651	0.0179103	
Drone3	1670628587813	-6.74203	0.520101	-30.4969	0.997901	-0.00257297	-0.0279989	0.0583402	
Drone2	1670628587813	-0.0202465	0.0161584	-9.53799	0.998742	0.000505928	0.00348433	0.0500197	
Drone1	1670628587813	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587813	63.9381	-8.94047	-30.7013	0.999431	0.000473407	0.0285622	0.0179102	
Drone3	1670628587864	-6.69584	0.516179	-30.4204	0.997944	-0.00243203	-0.0264301	0.0583416	
Drone2	1670628587864	-0.0190294	0.0157268	-9.43591	0.998743	0.00048375	0.00333475	0.0500198	
Drone1	1670628587864	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587864	63.4596	-8.87324	-30.7016	0.999432	0.000475173	0.02856	0.0179102	
Drone3	1670628587915	-6.6483	0.512209	-30.3442	0.997982	-0.0022993	-0.0249642	0.0583428	
Drone2	1670628587915	-0.0179839	0.0153113	-9.33384	0.998743	0.000459976	0.003174	0.0500198	
Drone1	1670628587915	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587915	62.9812	-8.806	-30.7003	0.999421	0.000484705	0.0289151	0.0179099	
Drone3	1670628587966	-6.59949	0.508195	-30.2679	0.998018	-0.00216316	-0.0234999	0.0583442	
Drone2	1670628587966	-0.0171017	0.0149112	-9.23176	0.998744	0.000434805	0.00300347	0.0500199	
Drone1	1670628587966	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628587966	62.5033	-8.73877	-30.6889	0.999406	0.000491856	0.0294481	0.0179097	
Drone3	1670628588017	-6.54949	0.50414	-30.1916	0.998051	-0.00202662	-0.0220576	0.0583455	
Drone2	1670628588017	-0.0163741	0.0145256	-9.12969	0.998744	0.000408449	0.0028246	0.0500199	
Drone1	1670628588017	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588017	62.0253	-8.67152	-30.6806	0.999415	0.000486851	0.0291246	0.0179098	
Drone3	1670628588068	-6.49839	0.500045	-30.1151	0.998081	-0.00189202	-0.0206531	0.0583468	
Drone2	1670628588068	-0.015792	0.0141537	-9.02762	0.998745	0.000381089	0.00263864	0.05002	
Drone1	1670628588068	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588068	61.5469	-8.60427	-30.6773	0.99942	0.000481982	0.028961	0.01791	
Drone3	1670628588119	-6.44624	0.495915	-30.0385	0.998108	-0.00176102	-0.0192986	0.058348	
Drone2	1670628588119	-0.0153459	0.0137946	-8.92554	0.998745	0.000352927	0.00244697	0.0500201	
Drone1	1670628588119	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588119	61.0684	-8.53702	-30.6758	0.999423	0.000478437	0.0288546	0.0179101	
Drone3	1670628588170	-6.39313	0.49175	-29.9617	0.998133	-0.00163464	-0.0180019	0.0583491	
Drone2	1670628588170	-0.0150259	0.0134472	-8.82345	0.998746	0.000324145	0.00225087	0.0500201	
Drone1	1670628588170	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588170	60.5899	-8.46977	-30.675	0.999425	0.000475904	0.0287739	0.0179102	
Drone3	1670628588221	-6.33912	0.487555	-29.8849	0.998154	-0.00151372	-0.0167677	0.0583501	
Drone2	1670628588221	-0.014822	0.0131107	-8.72136	0.998746	0.000294903	0.00205142	0.0500201	
Drone1	1670628588221	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588221	60.1114	-8.40252	-30.6745	0.999427	0.000474217	0.0287137	0.0179102	
Drone3	1670628588272	-6.28426	0.48333	-29.8078	0.998173	-0.00139861	-0.015598	0.058351	
Drone2	1670628588272	-0.0147239	0.012784	-8.61927	0.998747	0.000265413	0.00185006	0.0500201	
Drone1	1670628588272	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588272	59.6328	-8.33527	-30.6742	0.999428	0.000472946	0.0286696	0.0179102	
Drone3	1670628588323	-6.22864	0.47908	-29.7307	0.99819	-0.00128954	-0.0144935	0.0583518	
Drone2	1670628588323	-0.0147214	0.0124661	-8.51718	0.998747	0.000235783	0.00164759	0.0500202	
Drone1	1670628588323	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588323	59.1543	-8.26802	-30.6739	0.999429	0.00047202	0.0286375	0.0179103	
Drone3	1670628588374	-6.17228	0.474805	-29.6535	0.998205	-0.0011866	-0.0134533	0.0583524	
Drone2	1670628588374	-0.014804	0.0121562	-8.41509	0.998747	0.000206229	0.00144542	0.0500202	
Drone1	1670628588374	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588374	58.6758	-8.20077	-30.6738	0.99943	0.000471415	0.0286141	0.0179103	
Drone3	1670628588425	-6.11527	0.470508	-29.5761	0.998218	-0.00108966	-0.0124757	0.0583531	
Drone2	1670628588425	-0.0149615	0.0118531	-8.313	0.998747	0.00017685	0.0012443	0.0500202	
Drone1	1670628588425	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588425	58.1973	-8.13352	-30.6738	0.99943	0.000471038	0.0285971	0.0179103	
Drone3	1670628588476	-6.05763	0.466191	-29.4987	0.998229	-0.000998655	-0.0115588	0.0583536	
Drone2	1670628588476	-0.0151834	0.0115559	-8.21091	0.998748	0.000147815	0.00104536	0.0500202	
Drone1	1670628588476	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588476	57.7187	-8.06627	-30.6738	0.999431	0.000470815	0.0285847	0.0179103	
Drone3	1670628588527	-5.99942	0.461855	-29.4212	0.998238	-0.000913306	-0.0106996	0.058354	
Drone2	1670628588527	-0.0154595	0.0112636	-8.10882	0.998748	0.00011926	0.000849541	0.0500202	
Drone1	1670628588527	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588527	57.2402	-7.99902	-30.6739	0.999431	0.000470654	0.0285759	0.0179103	
Drone3	1670628588578	-5.94069	0.457504	-29.3436	0.998246	-0.00083341	-0.0098957	0.0583544	
Drone2	1670628588578	-0.0157798	0.0109753	-8.00673	0.998748	9.12724e-05	0.000657495	0.0500203	
Drone1	1670628588578	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588578	56.7617	-7.93178	-30.674	0.999431	0.000470602	0.0285693	0.0179104	
Drone3	1670628588629	-5.88147	0.453137	-29.2658	0.998254	-0.000758667	-0.00914382	0.0583548	
Drone2	1670628588629	-0.0161345	0.01069	-7.90464	0.998748	6.40455e-05	0.000470413	0.0500203	
Drone1	1670628588629	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588629	56.2832	-7.86453	-30.6742	0.999431	0.000470583	0.0285645	0.0179104	
Drone3	1670628588680	-5.82182	0.448757	-29.188	0.99826	-0.00068881	-0.00844111	0.0583551	
Drone2	1670628588680	-0.0165139	0.0104068	-7.80254	0.998748	3.75952e-05	0.000288592	0.0500203	
Drone1	1670628588680	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588680	55.8046	-7.79728	-30.6745	0.999431	0.000470591	0.0285608	0.0179104	
Drone3	1670628588731	-5.76174	0.444365	-29.1102	0.998265	-0.000623583	-0.00778464	0.0583554	
Drone2	1670628588731	-0.0169086	0.0101249	-7.70044	0.998748	1.20904e-05	0.000113173	0.0500203	
Drone1	1670628588731	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588731	55.3262	-7.73003	-30.6736	0.999423	0.00047713	0.0288497	0.0179102	
Drone3	1670628588782	-5.7013	0.439963	-29.0322	0.99827	-0.00056264	-0.00717135	0.0583556	
Drone2	1670628588782	-0.0173097	0.00984336	-7.59834	0.998748	-1.24086e-05	-5.55759e-05	0.0500203	
Drone1	1670628588782	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588782	54.8483	-7.66278	-30.6627	0.999405	0.000484472	0.0294623	0.0179099	
Drone3	1670628588833	-5.64409	0.435552	-28.9541	0.998274	-0.000505782	-0.00659869	0.0583558	
Drone2	1670628588833	-0.0177084	0.00956137	-7.49625	0.998748	-3.5811e-05	-0.000216854	0.0500203	
Drone1	1670628588833	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588833	54.3703	-7.59553	-30.6539	0.999415	0.000478231	0.0291267	0.0179101	
Drone3	1670628588884	-5.5794	0.431132	-28.876	0.998277	-0.000452685	-0.00606371	0.058356	
Drone2	1670628588884	-0.0180966	0.00927816	-7.39415	0.998748	-5.80199e-05	-0.000370128	0.0500203	
Drone1	1670628588884	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588884	53.8919	-7.52828	-30.6505	0.99942	0.000472792	0.0289665	0.0179103	
Drone3	1670628588935	-5.51802	0.426706	-28.7978	0.99828	-0.000403153	-0.00556409	0.0583561	
Drone2	1670628588935	-0.0184662	0.00899298	-7.29205	0.998748	-7.90439e-05	-0.000515186	0.0500203	
Drone1	1670628588935	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588935	53.4134	-7.46103	-30.6489	0.999423	0.000469007	0.0288588	0.0179104	
Drone3	1670628588986	-5.45636	0.422274	-28.7195	0.998283	-0.000356903	-0.00509719	0.0583563	
Drone2	1670628588986	-0.0188098	0.00870513	-7.18995	0.998748	-9.8695e-05	-0.000651169	0.0500203	
Drone1	1670628588986	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628588986	52.9349	-7.39378	-30.6481	0.999425	0.000466445	0.028776	0.0179105	
Drone3	1670628589037	-5.39448	0.417836	-28.6411	0.998285	-0.000313685	-0.00466082	0.0583564	
Drone2	1670628589037	-0.0191204	0.00841395	-7.08785	0.998748	-0.00011706	-0.000778239	0.0500203	
Drone1	1670628589037	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628589037	52.4564	-7.32653	-30.6476	0.999427	0.000464791	0.0287144	0.0179105	
Drone3	1670628589088	-5.33237	0.413395	-28.5627	0.998287	-0.000273308	-0.00425282	0.0583565	
Drone2	1670628589088	-0.0193915	0.00811884	-6.98576	0.998748	-0.000133981	-0.000895651	0.0500203	
Drone1	1670628589088	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628589088	51.9779	-7.25928	-30.6473	0.999428	0.000463709	0.0286695	0.0179105	
Drone3	1670628589139	-5.27008	0.40895	-28.4842	0.998288	-0.000235526	-0.00387101	0.0583566	
Drone2	1670628589139	-0.0196169	0.00781922	-6.88366	0.998748	-0.000149513	-0.00100349	0.0500202	
Drone1	1670628589139	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628589139	51.4993	-7.19203	-30.6471	0.999429	0.000463131	0.0286367	0.0179105	
Drone3	1670628589190	-5.20761	0.404503	-28.4055	0.99829	-0.000200235	-0.00351377	0.0583567	
Drone2	1670628589190	-0.0197912	0.00751457	-6.78157	0.998748	-0.000163592	-0.00110141	0.0500202	
Drone1	1670628589190	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628589190	51.0208	-7.12478	-30.647	0.99943	0.000462953	0.0286127	0.0179106	
Drone3	1670628589241	-5.14498	0.400054	-28.3268	0.998291	-0.000167153	-0.00317895	0.0583567	
Drone2	1670628589241	-0.0199093	0.00720443	-6.67948	0.998747	-0.000176197	-0.00118927	0.0500202	
Drone1	1670628589241	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628589241	50.5423	-7.05753	-30.6469	0.99943	0.000462989	0.0285954	0.0179106	
Drone3	1670628589292	-5.08222	0.395604	-28.2481	0.998292	-0.000136172	-0.00286523	0.0583568	
Drone2	1670628589292	-0.0199667	0.00688837	-6.57739	0.998747	-0.000187334	-0.00126713	0.0500202	
Drone1	1670628589292	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628589292	50.0638	-6.99028	-30.6469	0.999431	0.00046312	0.0285829	0.0179106	
Drone3	1670628589343	-5.01934	0.391154	-28.1692	0.998292	-0.000107073	-0.00257074	0.0583568	
Drone2	1670628589343	-0.0199592	0.00656603	-6.4753	0.998747	-0.000196933	-0.00133453	0.0500202	
Drone1	1670628589343	0.0194226	-0.000498363	3.79412	0.944192	0	0	-0.329394	
Drone4	1670628589343	49.5852	-6.92304	-30.647	0.999431	0.000463382	0.0285739	0.0179106	
Drone3	1670628589395	-4.95635	0.386704	-28.0902	0.998293	-7.97451e-05	-0.0022942	0.0583569	
Drone2	1670628589395	-0.0198835	0.00623708	-6.37322	0.998747	-0.000205057	-0.00139186	0.0500202	
